stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,location_type,parent_station,platform_code
2500LA00114,langpawt,"West End Lane",53.747540462,-2.906604842,0,0,,
2800S64048A,mergjmpt,"Watchyard Lane",53.56088,-3.05056,0,0,,
2800S52015A,merdwpjd,"Henlow Avenue",53.47272,-2.87875,0,0,,
2800S15061C,merajatj,"Carr Mill Road",53.4756,-2.7195,0,0,,
2800S40137A,merdapgm,"Latimer Street",53.42587,-2.9856,0,0,,
250011675,lanagmap,"Belton Hill",53.796890318,-2.722101504,0,0,,
090033280991,cumatapd,"Bridge",54.92367830845862,-2.5627435558502207,0,0,,
0610EP1379,CHWDMAW,"Ness Botanic Gardens",53.2723523,-3.0418382,0,0,,
100053954,dbsjgjam,"Primary School",53.3478603,-1.9885448,0,0,,
2500DCL5669,landmgwj,"Milton Street",53.839036207,-2.221849268,0,0,,
2500LAA16114,lanwmpa,"Sports Centre",53.706082584,-2.643179358,0,0,,
9400ZZBPFMW1,lanjtpdj,"Fisherman's Walk (Blackpool Tramway)",53.91966779679,-3.0173432174,0,0,940GZZBPFMW,
2800S51031B,mergmtja,"Link Road",53.40463,-2.82103,0,0,,
090002290049,cumadtmg,"The Old Ginn House",54.65113965045116,-3.4891688350523036,0,0,,
2800S10032A,meradgjd,"Laurel Avenue",53.45035,-2.62024,0,0,,
1800WA17071,MANPDAMT,"Bolton School",53.58008,-2.455816,0,0,,
090074562734,cumdgawa,"Queen Elizabeth Grammar School",54.659969415483474,-2.758288764549246,0,0,,
1800EB10661,MANAGAGW,"Cotton Grass Drive",53.528999,-2.195336,0,0,,
2800S47040B,merdptwj,"Atlantic Park",53.47853,-2.97451,0,0,,
1800EB02961,MANADJPD,"Milford Drive",53.43647,-2.182188,0,0,,
2800S29009A,merawdjm,"Beacon Lane",53.32611,-3.09355,0,0,,
1800EH39011,MANDGMAJ,"Broadway",53.4621,-2.088599,0,0,,
2800S40031E,merawtpd,"Breck Road",53.42434,-2.95353,0,0,,
250011333,lanagawd,"Noyna Street",53.864384087,-2.164885613,0,0,,
1800SGH2001,,"Buckingham Road",53.37972,-2.196242,0,0,,
2800S20029B,merajwgm,"Mendip Road",53.36891,-3.03575,0,0,,
5120WDB21644,flijmpg,"Kelsterton Lane",53.228112736,-3.080610985,0,0,,
069000024150,wrgapmp,"Hawley's Lane",53.407211692,-2.605205957,0,0,,
1800NE48851,MANGDWJA,"Ings Lane",53.6264,-2.181615,0,0,,
068000000451,halagmta,"WIDNES TOWN HALL",53.36355,-2.73109,0,0,,
069000022525,wrgamgt,"Grammar School Road",53.376276181,-2.469708346,0,0,,
1800NEH4951,,"Hollingworth Academy",53.60911,-2.10387,0,0,,
2500DCL2008,landapdt,"Dunbar Road",53.776036071,-2.745855207,0,0,,
2500IMG858,langmdwt,"Greenside Avenue",53.766779602,-2.769797662,0,0,,
2800S47116A,merdtdpg,"Riley Avenue",53.45878,-2.98013,0,0,,
090050301746,cumawmjt,"Red Lonning",54.54342601487071,-3.5621971910008634,0,0,,
2800S16040A,mergjwam,"Napier Street",53.45201,-2.74926,0,0,,
2800S40020E,merawtap,"Brunswick Road",53.41462,-2.96283,0,0,,
410000007022,twragmdw,"Old Hexham Road-Stephenson Terrace",54.991219,-1.724043,0,0,,
2800S48190C,mertwjtg,"Morrisons",53.34552,-2.8386,0,0,,
2800S43177A,merdmawm,"Jericho Farm Close",53.3694,-2.93769,0,0,,
2800S55017B,mergatmg,"Green Lane",53.51971,-2.9471,0,0,,
1800WK06931,MANPTWJD,"Pottery Road",53.54095,-2.638937,0,0,,
2800S11017A,meradmda,"School Brow",53.49771,-2.70816,0,0,,
250013317,lanamaga,"Merewood",53.564035351,-2.782567359,0,0,,
2800S48112A,,"Camberley Drive",53.36736,-2.85174,0,0,,
1800SJ03781,MANJPGWT,"Manor Avenue",53.42323,-2.352625,0,0,,
2590B0156,blpadmat,"Birkside Way",53.799656097,-3.000254238,0,0,,
1800EH39031,MANDGMAP,"Junction Road",53.46526,-2.0885,0,0,,
1800SB15551,MANGTGAM,"Maple Road",53.40628,-2.315241,0,0,,
2800S54058A,,"Little Crosby Road",53.5036,-3.02633,0,0,,
2500IMG2707,langdtgj,"Marsden Park",53.839791727,-2.190167681,0,0,,
1800WA13581,MANPAGWG,"Crundale Road",53.6103,-2.424994,0,0,,
2500IMG845,langmdta,"Village Green",53.787109368,-2.747326643,0,0,,
1800SG36061,MANJGJAM,"Priory House",53.39386,-2.065028,0,0,,
069000013670,wrgjwmj,"Bupa Hospital",53.338824518,-2.574470333,0,0,,
1800WK33841,MANTATGA,"Holly Road",53.571586,-2.588113,0,0,,
6900477,72724948,"Heriot A7",55.78072,-2.952251,0,0,,
5140AWD70657,wreawma,"Red Lion Hotel",53.090903022,-2.958441802,0,0,,
2800S16047D,,"Chalon Way West",53.45131,-2.73777,0,0,,
1800SJ47631,MANJTMWG,"Cumberland Road",53.416146,-2.308905,0,0,,
250011330,lanagawa,"Phillips Lane",53.849912751,-2.189757598,0,0,,
69001668,72798798,"Ferniehirst Road End",55.667582,-2.876497,0,0,,
2800S62006B,mergjawg,"Ainsdale Station",53.60212,-3.04203,0,0,,
2800S52010A,merdwpda,"Kirkby Bus Station",53.48176,-2.88956,0,0,,
090079114216,cumdpwdw,"Rail Station",54.177621366604235,-2.9745617837015326,0,0,,
1800SG06681,MANJAMWP,"North Park Road",53.38108,-2.164243,0,0,,
2800S61075A,mergjadt,"Lancaster Road",53.63456,-3.02325,0,0,,
090074565007,cumdwjaw,"Wetheriggs Lane",54.65917170593462,-2.7521817943820603,0,0,,
1800NE24221,MANGAJTJ,"Drake Road",53.65976,-2.086276,0,0,,
280G00000008,,"Earlestown Bus Station",53.45256,-2.64369,0,1,,
090033102253,cumamwtj,"Lloyds Bank",54.893306671019374,-2.9331131047972354,0,0,,
2800S22036A,meramwgm,"Francis Avenue",53.3903,-3.03951,0,0,,
2500LAA16028,lanwgwm,"Sainsburys",53.753504996,-3.030506176,0,0,,
1800WA18551,MANPDMDA,"Wilkinson Road",53.60827,-2.43998,0,0,,
2800S11009B,meradjwa,"Southward Road",53.47123,-2.64423,0,0,,
090010024451,cumdtmaj,"Petrol Station",54.11360017427835,-3.191388069726401,0,0,,
2500B0390,lanjmamw,"North Crescent",53.753780841,-3.027691948,0,0,,
1800WK06171,MANPTMWG,"St Pauls Avenue",53.52544,-2.647649,0,0,,
2800S25093A,,"Danger Lane",53.40537,-3.10387,0,0,,
2800S40030A,merawtmg,"Queens Road",53.42208,-2.96111,0,0,,
090002564178,cumdptjp,"Medical Centre",54.820642586534845,-3.159990343278243,0,0,,
3100Y685595,nldaptmd,"Woodhouses",54.9297598,-2.4921189,0,0,,
1800NC09761,MANTPDAW,"Moorgate Primary Care Centre",53.59581,-2.289893,0,0,,
1800SJ41081,MANJTJDW,"Tintern Drive",53.37886,-2.313866,0,0,,
0610CH537,CHWDMPD,"Platt's Lane",53.139506,-2.8422776,0,0,,
1800WK00101,MANPMDPJ,"New Street",53.49331,-2.630563,0,0,,
680000164111,34239269,"Watchhill",55.0781452,-2.9554396,0,0,,
0610CH718,CHWPDPD,"Well Lane",53.225859,-2.9231516,0,0,,
1800EH36561,MANDAWAT,"Market Street",53.48361,-2.142592,0,0,,
0600CR420,CHEJTWA,"Basin End",53.070413,-2.53916,0,0,,
1800SB11711,MANGPTGW,"Darley Avenue",53.43129,-2.274548,0,0,,
1800EB34851,MANAJGPM,"High Bank",53.46423,-2.165226,0,0,,
0600MA0600,CHEPGMD,"Moat House",53.342556,-2.275312,0,0,,
2800S44002A,merdmdgm,"Chatterton Road",53.41671,-2.90139,0,0,,
2800S51021B,merdwdta,"St Gabriels Avenue",53.41115,-2.8265,0,0,,
2800S27030C,meratjmd,"Circular Drive",53.35903,-2.99731,0,0,,
2500DCL5614,landmdta,"Healey Corner",53.639549398,-2.176756379,0,0,,
069000020210,wrgadma,"Coopers Farm",53.43235326,-2.632896608,0,0,,
1800ED28821,MANATMAM,"Acacia Road",53.51727,-2.123914,0,0,,
1800ED02271,MANAJWDG,"Mills Hill Station",53.55164,-2.170488,0,0,,
450020974,45020974,"Halifax Road Hillside",53.68417936195336,-1.934690327690133,0,0,,
1800EB01181,MANADATA,"Travis Street",53.47561,-2.230237,0,0,,
069000023410,wrgmajm,"Carlton Street",53.36776657,-2.585019157,0,0,,
2500IMG1235,landpmjp,"Cloverfields",53.698509282,-2.639110677,0,0,,
2800S43013B,mergpatj,"Harbour Drive",53.35074,-2.89631,0,0,,
069000022210,wrgdpjw,"Dog & Partridge",53.396995177,-2.550620067,0,0,,
2800S40028C,merawtjt,"Lloyd Close",53.41878,-2.96753,0,0,,
1800WAH4961,,"Bridge Street",53.550942,-2.390349,0,0,,
2800S42061D,mertwtaw,"Castle Street",53.40614,-2.9902,0,0,,
090079254797,cumdwajt,"Kirkhead Road",54.176038444677026,-2.9326994225019876,0,0,,
2800S41114B,merdgmgd,"Wavertree Station",53.40364,-2.92388,0,0,,
3100Y640648,nldgdjga,"Gap Shield",54.9763043,-2.5639007,0,0,,
090033102440,cumapapm,"Blundell Road",54.87241407839454,-2.9043930143570935,0,0,,
090033021239,,"Methodist Church",54.788004,-2.34161,0,0,,
090033101978,cumamtmw,"Market Hall",54.896554107233406,-2.93619762264626,0,0,,
2800S54042B,mergapwa,"Green Lane",53.50192,-3.00374,0,0,,
2800S53035A,mergajpj,"Clifton Drive",53.48385,-2.93978,0,0,,
1800SG05251,MANJAGMG,"The Spinney",53.38464,-2.206503,0,0,,
2800S10048A,meradgtw,"Market Street",53.45341,-2.6444,0,0,,
090010014390,cumdtgtw,"Alexander Place",54.18256272276725,-3.2078968793599048,0,0,,
1800WK38131,MANTDMGM,"Windsor Road",53.47746,-2.585367,0,0,,
090033104076,cumdpjmp,"shops",54.8900588679266,-2.9669002542563403,0,0,,
2800S53024B,mergajdt,"Chapel Lane",53.495,-2.9678,0,0,,
090050021867,cumatmdt,"Primary School",54.28219803944999,-3.372172632648967,0,0,,
2800S26031B,meratdgp,"Whaley Lane",53.35615,-3.10173,0,0,,
2800S28035B,merawajg,"Eastham Village Road",53.31051,-2.96265,0,0,,
2500IMG811,langmdaj,"Maple Farm",53.786599376,-2.97031542,0,0,,
1800SB12751,MANGPWGD,"Upavon Road",53.38173,-2.248462,0,0,,
2800S54028B,mergapgp,"Newborough Avenue",53.492,-3.0069,0,0,,
2500LAA16470,,"Moorland View",53.767366717,-2.195756391,0,0,,
2500IMG815,langmdaw,"Pool Hey Lane",53.62660395,-2.963706802,0,0,,
5140AWD70643,wreawjt,"Plough Inn",53.084915035,-2.972970273,0,0,,
2800S61077A,mergjagj,"Royal Birkdale Golf Club",53.62479,-3.02784,0,0,,
940GZZMAMON,,"Monsall (Manchester Metrolink)",53.50109235065,-2.2106719218,0,1,,
2500B0261,lanjdawm,"Smithy Lane",53.749459121,-3.000941553,0,0,,
1800WAH4951,,"Bridge Street",53.551032,-2.390199,0,0,,
1000DCMR3486,dbsajpmp,"Lee Head",53.429784,-1.996394,0,0,,
450018976,45018976,"Bacup Rd S Midgelden",53.71075865322924,-2.145042377403907,0,0,,
1800NF28451,MANGMATW,"Dales Brow",53.50269,-2.34704,0,0,,
0610CH1434,CHWMDAW,"Aldersley Close",53.2236073,-2.9589915,0,0,,
090079252300,cumdjajt,"Glenedyth",54.19775503722336,-2.895694918613449,0,0,,
1800ED16371,MANAPMAM,"Trent Road",53.58445,-2.096695,0,0,,
2800S42044B,merdjapw,"William Henry Street",53.41568,-2.96973,0,0,,
090033104128,cumdpmjt,"Unit M",54.92553703945756,-2.9670801996593434,0,0,,
2800S47183A,merdtgjw,"Moss Bank Park",53.47132,-3.00387,0,0,,
1800NE21831,MANGAGPA,"Eskdale Avenue",53.60248,-2.18339,0,0,,
2500WYR0003,lanjwgdg,"South Strand",53.900286336,-3.038666601,0,0,,
069000022950,wrgmdwt,"Barrymore Road",53.372929327,-2.554217431,0,0,,
068000000025,haladaja,"Arkwright Road",53.34459,-2.69515,0,0,,
2580DAW0106,blagdjp,"Town Centre",53.695634417,-2.467669595,0,0,,
2800S13017B,meradtgw,"St Helens Hospital",53.44031,-2.72113,0,0,,
1800EB22041,MANAGMJG,"Hillier Street North",53.513365,-2.206598,0,0,,
1800EDH3911,,"Marlborough Drive",53.503341,-2.165696,0,0,,
450021090,45021090,"East Avenue",53.873486055444545,-1.909575669715792,0,0,,
1800ANIN0D1,MANJA,"Ashton-under-Lyne Interchange",53.490293,-2.097521,0,0,180GANIN,D
1800WA42621,MANPGWDP,"Lobelia Avenue",53.55316,-2.42015,0,0,,
1800NE34941,MANGDMGD,"Heap Bridge",53.59107,-2.268287,0,0,,
1800SG10521,MANJDJMJ,"Warwick Road",53.42211,-2.173459,0,0,,
2500LAA16328,lanpadtj,"Stanley Gate Inn",53.540577414,-2.843052743,0,0,,
2500IMG1295,landptpa,"Graham Road",53.91341209,-2.776770817,0,0,,
2800S51071B,merdwjpa,"Saunders Avenue",53.41799,-2.80224,0,0,,
0600MA19067,CHEWJTD,"Frontline House",53.350545,-2.20909,0,0,,
1800NC08851,MANDPDWA,"Gollinrod",53.636622,-2.302657,0,0,,
0610CH1409,CHWMATD,"Stamford Road",53.2075203,-2.9209306,0,0,,
2800S43012B,merdjgdw,"Clifton Street",53.35488,-2.90122,0,0,,
69001662,72798792,"Newton Farm",55.451044,-2.778279,0,0,,
3100Y670584,nldawjpa,"Main road",54.9193005,-2.5135838,0,0,,
0600CR341,CHEJTAG,"Willaston School",53.070362,-2.490685,0,0,,
250014238,lanampad,"Melbourne Avenue",53.904702266,-3.037314944,0,0,,
090033101505,cumampmj,"Wansfell Avenue",54.881716973460556,-2.9558206218439027,0,0,,
250011935,lanagtam,"Gregory Fold",53.690099907,-2.329291619,0,0,,
1800EH39291,MANDGMJP,"Fifth Avenue",53.474986,-2.101328,0,0,,
2800S40057D,merdagag,"Priory Road",53.43309,-2.95419,0,0,,
2500LAA07382,lanjpamw,"Beaumont College",54.067555443,-2.801344025,0,0,,
1800EB17521,MANAGJGP,"Ivy Street",53.5138,-2.195369,0,0,,
1800EB05051,MANADPMG,"Albert Road",53.44279,-2.199393,0,0,,
1800WA19541,MANPDPMP,"Ullswater Street",53.5934,-2.431231,0,0,,
2800S65009A,,"Blundell Road",53.52201,-3.05787,0,0,,
2590BTA01338,,"Lysander House",53.774830067,-3.025262461,0,0,,
068000000798,halagjta,"Windmill Hill East",53.34007,-2.66831,0,0,,
2500JB62,langmtgp,"Lea Gate",53.761885391,-2.789154989,0,0,,
2800S13246B,mertwjtm,"Ravenhead Retail Park",53.44352,-2.73283,0,0,,
0610VR135,CHWGTDJ,"Utkinton Road",53.1619034,-2.6701899,0,0,,
2800S47031A,merdptjt,"Croxteth Road",53.46116,-2.99518,0,0,,
0610CH1393,CHWMAMT,"Woodside Farm",53.2380711,-2.9488564,0,0,,
2800S52176A,mertwjag,"Saxon Way",53.4977,-2.8878,0,0,,
2580DAW0066,blagamw,"Mayfield Flats",53.685404581,-2.462196092,0,0,,
068000000183,haladjwm,"Ditton Rec.",53.36579,-2.74974,0,0,,
1800NC22071,MANDPTGD,"Grange Road",53.59227,-2.322502,0,0,,
1800EH37521,MANDGAPW,"Broadbent Grove",53.44689,-2.024714,0,0,,
2800S55092A,mergdajw,"Park Lane",53.51505,-2.91168,0,0,,
2800S11001B,meradjmt,"Stanton Close",53.46614,-2.67268,0,0,,
1800EHH1351,,"Acre Street",53.454816,-2.116971,0,0,,
1800ED28961,MANATMGP,"Glencoe Street",53.521932,-2.130731,0,0,,
1800EH38021,MANDGDPM,"St Pauls Hill Road",53.45135,-2.061714,0,0,,
2800S15054B,merajama,"Rainford Road",53.46814,-2.76703,0,0,,
0600MA6211,CHETDJM,"Hall Lane",53.239065,-2.110567,0,0,,
1800EH05161,MANAWDWG,"Redwood Drive",53.46751,-2.115785,0,0,,
2590B0339,blpadwpa,"Lime Grove",53.84014673,-3.031250061,0,0,,
1800NF28131,MANGMAGM,"Hardy Grove",53.51093,-2.384612,0,0,,
5120WDB47537,flimtmw,"Deeside Ind Park Zone 1",53.227499655,-2.998385645,0,0,,
1800WA04371,MANJWGTD,"Park Hill Street",53.5822,-2.441599,0,0,,
2800S60005B,mergdapt,"Leyland Road",53.65027,-2.98709,0,0,,
2800S26024A,meratawd,"Hoole Road",53.3789,-3.09087,0,0,,
2580CHT0002,bladtpa,"The Beehive",53.732307111,-2.520797196,0,0,,
068000000310,haladptp,"Derby Road",53.38571,-2.70663,0,0,,
090079360847,cumdjgpd,"Wetherspoons",54.32688710685111,-2.7482103197996435,0,0,,
1800EB11601,MANAGAPJ,"Benmore Road",53.52888,-2.203418,0,0,,
1800MABS0H1,MANTMDWA,"Manchester Airport The Station",53.36568,-2.272352,0,0,180GMABS,H
1800SJ48721,MANJWADA,"Gorsey Lane",53.394507,-2.419307,0,0,,
090002590230,cumajatm,"Primary School",54.652788214492006,-3.552564093291197,0,0,,
1800SB46511,MANGWTJM,"Floatshall Road",53.39661,-2.278385,0,0,,
1800NE08041,MANDWMWJ,"Dane Bank",53.546,-2.18367,0,0,,
2800S11055B,,"Ranmore Avenue",53.49299,-2.66848,0,0,,
090079412256,cumdjwjg,"Croft Lodge",54.42374187785006,-2.976325020865533,0,0,,
1800NC21611,MANDPMWM,"Logwood Avenue",53.59956,-2.30711,0,0,,
1800SJ30401,MANJTDWP,"Cornbrook Street",53.46111,-2.258188,0,0,,
2500LAA07446,lanjpdtp,"Rail Station",53.772058178,-2.346713994,0,0,,
2800S40034A,merawtwd,"Vicar Road",53.42987,-2.94491,0,0,,
1800WK09741,MANTGTJW,"Dorset Road",53.533614,-2.495681,0,0,,
2800S64015A,mergjgtw,"Squirrel Green",53.56402,-3.08137,0,0,,
2500811,landadma,"Scotland Road",54.129753397,-2.766459194,0,0,,
2500IMG1310,landpwaj,"Mellings Fold",53.752646089,-2.681395577,0,0,,
450021304,45021304,"Rochdale Rd Bird Lane",53.67143189104904,-1.94848394749369,0,0,,
1800WA25701,MANPGAJA,"Moorfield Grove",53.5889,-2.411017,0,0,,
1800WAH2451,,"Tonge Head Avenue",53.601401,-2.414811,0,0,,
1800NC41921,MANDTPDJ,"Heaton Park",53.5379,-2.267769,0,0,,
1800SB31671,MANGTPWA,"Parkside Road",53.450313,-2.238653,0,0,,
090033101806,cumamtdm,"Sainsbury's",54.895020987358926,-2.9461722789948963,0,0,,
2500IMG1056,landpdpa,"Rufford Old Hall",53.640474222,-2.816108812,0,0,,
250015758,lanapwgm,"Post Office",53.813675303,-2.532315751,0,0,,
5120AWF80995,fliapja,"Aber Park",53.251880677,-3.137087346,0,0,,
090033110784,cumapmtj,"Blundell Road",54.874404157640285,-2.9026453967217636,0,0,,
250013295,lanamadt,"Moss Side Lane",53.898590802,-2.949274253,0,0,,
2800S53005B,mergagpg,"The Marian Way",53.48669,-2.9725,0,0,,
2500B0640,lanjamaj,"Newton Hall Holiday Centre",53.824315602,-3.000796128,0,0,,
5110WDB48417,dbgjgwd,"Castle Park",53.107159489,-3.301695011,0,0,,
1800WK22961,MANPWPAD,"Plough and Harrow",53.572274,-2.693351,0,0,,
2800S40028D,merawtjw,"Everton Road",53.41963,-2.96707,0,0,,
2800S41066B,merdgawm,"Ardleigh Road",53.41038,-2.92632,0,0,,
0610EP18952,CHWPTMW,"Charter Crescent",53.2728183,-2.9219739,0,0,,
1800WA09191,MANTGPGJ,"Laburnum Grove",53.58745,-2.522972,0,0,,
090074385324,cumgagwp,"Cragg Nook Cottages",54.75494613747415,-2.7313489242374294,0,0,,
2500LAA07096,langwmgm,"Turnpike Road",53.696017453,-2.249901681,0,0,,
5120FLX17072,fliawpd,"Higher Kinnerton Church",53.143503696,-3.003761925,0,0,,
1800NB43281,MANDMAPM,"Newcliffe Road",53.5312,-2.20245,0,0,,
1800SG39321,MANJGWDJ,"Nelstrop Crescent",53.431012,-2.174446,0,0,,
2500LA00418,langpwdp,"Florence Street",53.786328292,-2.271140863,0,0,,
1800ED14241,MANAPDJP,"Old Bulls Head",53.584441,-2.1131,0,0,,
1800EDH0231,,"Paulden Drive",53.505565,-2.149165,0,0,,
1800EH09351,MANAWPMG,"Pine Road",53.477741,-2.071931,0,0,,
1800SJ17671,MANTPGMT,"Waterside",53.46558,-2.289471,0,0,,
0600MA0465,CHEPAMD,"Carleton Road",53.350689,-2.08664,0,0,,
25001630,lanatagw,"Burscough Bridge",53.604055512,-2.841672052,0,0,,
1800EDH5281,,"Surrey Avenue",53.579107,-2.107407,0,0,,
2800S41053C,merdgagj,"Lowther Street",53.39732,-2.96168,0,0,,
090010024006,cumdpgad,"Rail Station",54.11777482654242,-3.2267577989750125,0,0,,
2500IMG1206,landpjwj,"St Francis Close",53.790880951,-2.697179672,0,0,,
3100Z065654,nldgptjp,"Nafferton Farm",54.9829076,-1.899134,0,0,,
1800NC22641,MANDPWJD,"Hare & Hounds",53.63398,-2.333633,0,0,,
2500LAA16400,,"Greenhalgh Lane",53.815035272,-2.895637147,0,0,,
1800SG35031,MANJGAWD,"Bowery Avenue",53.35927,-2.201782,0,0,,
2800S53017A,mergagwp,"Andrew Avenue",53.48767,-2.91397,0,0,,
1800SJ49481,MANJWAWP,"St John's Church",53.409641,-2.31823,0,0,,
2590B0542,blpagmjm,"Riversway",53.82407341,-3.01888393,0,0,,
2800S43043E,merdjmtw,"Hornby Lane",53.38887,-2.89229,0,0,,
0610VR081,CHWGPMD,"Industrial Estate Roundabout",53.207773,-2.498854,0,0,,
3200YNA01787,32001787,"Market Place",53.96187,-2.016394,0,0,,
1800NE32701,MANGDGPT,"Connaught Avenue",53.596124,-2.144856,0,0,,
1800EH21591,MANDAJTD,"Tiverton Place",53.49957,-2.099501,0,0,,
069000023880,wrgmgtp,"Hood Lane",53.394604641,-2.628757138,0,0,,
2800S21011B,meramdpa,"Kelvin Road",53.40504,-3.02085,0,0,,
1800EH36251,MANDATJP,"Cryer Street",53.491687,-2.133381,0,0,,
1800ED48361,MANATWDG,"Welbeck Avenue",53.52422,-2.167964,0,0,,
1800NE08031,MANDWMWG,"Lonsdale Court",53.54421,-2.180856,0,0,,
2500DCL3037,landgjpt,"Foxglove Drive",53.67559203,-2.635191028,0,0,,
0610VR271,CHWGWPM,"Station Hill",53.2659777,-2.6065075,0,0,,
1000DBVS3651,dbsgjtap,"The Sycamore",53.379293,-1.975172,0,0,,
1800WK23401,MANPWPWJ,"Springfield Road",53.55206,-2.647331,0,0,,
090079302876,cumdjdmt,"West View",54.24797046317204,-2.7748811843164236,0,0,,
1800WA34751,MANPGJWT,"Chadwick's Farm",53.568423,-2.537958,0,0,,
1800WF40311,MANPJWGA,"Oakfield Drive",53.53424,-2.43437,0,0,,
1800EB02981,MANADJPJ,"Stockport Road",53.435757,-2.183751,0,0,,
2800S13003B,meradptm,"Merton Bank Road",53.45573,-2.71722,0,0,,
2800S20020B,merajtwg,"Valiant Way",53.38379,-3.01507,0,0,,
2580DAW0002,bladwdt,"Argyle Street",53.704218594,-2.476671938,0,0,,
2500LAA08231,lanjwapa,"Roseacre Gardens",53.632121626,-2.819077947,0,0,,
1800NC42121,MANDTPDW,"Butt Hill Road",53.52278,-2.2773,0,0,,
2590B0192,blpadmwa,"Epsom Road",53.866836193,-3.025108889,0,0,,
090033443631,cumatjpd,"road end",54.89925282125385,-2.860474246823407,0,0,,
1800SJ03411,MANJPGDP,"Barkers Lane",53.42183,-2.329636,0,0,,
2800S55051B,mergawpw,"St Andrews Close",53.50958,-2.94003,0,0,,
2800S55011B,mergatjd,"Molyneux Road",53.50613,-2.92402,0,0,,
068000000758,halagjga,"Greenbridge",53.33663,-2.68529,0,0,,
1800WK31591,MANTAJDA,"The Gatehouse",53.51345,-2.450897,0,0,,
0610VR413,CHWMTWP,"Wharton Road",53.1977307,-2.5071217,0,0,,
2590B0057,blpadgat,"Claremont Park",53.83149748,-3.044515184,0,0,,
3100Y942639,nldgjgwm,"General Hospital",54.9701612,-2.0940858,0,0,,
25001459,lanamwdw,"Station Road",53.677761358,-2.924498451,0,0,,
090050030046,cumatmgw,"Wath Brow Corner",54.51730498673943,-3.5042387987490407,0,0,,
0600CO217,CHEMGJG,"Mountbatten Way",53.16263,-2.207349,0,0,,
1800WA17541,MANPDGMJ,"Eldercot Road",53.56304,-2.46471,0,0,,
0610CH1020,CHWADWD,"Foregate Street Stop CC",53.1913233,-2.8863684,0,0,,
250020036,lanatmgt,"Sulby Drive",54.040195956,-2.796007335,0,0,,
2500DCL2048,landatam,"Rushley Drive",54.087708397,-2.817035526,0,0,,
090079090813,cumdgptj,"Sprint Holme",54.35128846036287,-2.7596235181492514,0,0,,
1800SGH1971,,"Queen's Road",53.387325,-2.201209,0,0,,
1800WK13151,MANTPGPJ,"Leigh Infirmary",53.50356,-2.51143,0,0,,
940GZZBPBWR,,"Broadwater (Blackpool Tramway)",53.90391933951,-3.03221175565,0,1,,
1800ED14141,MANAPDGJ,"Cherry Hall Drive",53.582,-2.116914,0,0,,
9400ZZBPLWR2,blpamjda,"Lowther Avenue (Blackpool Tramway)",53.84197686093,-3.05439668802,0,0,940GZZBPLWR,
1800SB04581,MANGPGWT,"All Saints Park",53.47046,-2.237606,0,0,,
1800SG00061,MANWAJDA,"Alvanley Crescent",53.39422,-2.17656,0,0,,
1800ED02131,MANAJTWD,"Dalton Street",53.54565,-2.144054,0,0,,
2590B0047,blpadawj,"Bromsgrove Avenue",53.847762491,-3.041348044,0,0,,
1800WK35221,MANTATMG,"Leigh Bus Station",53.495604,-2.519338,0,0,,
2800S61008B,mergmwtg,"Liverpool Road",53.62956,-3.01218,0,0,,
1800ED15851,MANAPGWT,"Greengate Street",53.540953,-2.097298,0,0,,
1800NEH3871,,"Elmsfield Avenue",53.623958,-2.208422,0,0,,
0610EP1345,CHWJMTW,"Chester High Road",53.3030987,-3.0537214,0,0,,
1000DBMR2526,dbsgtgdt,"Cavendish Avenue",53.254262,-1.931972,0,0,,
628031140,64329357,"Hole in the Wa'",55.836211,-3.050861,0,0,,
2500DCL2123,landawdp,"Aldrens Lane",54.059625195,-2.800442722,0,0,,
1800EH39441,MANDGMTM,"St John Street",53.47744,-2.074408,0,0,,
2800S40043B,merdadjd,"Haggerston Road",53.44553,-2.95947,0,0,,
1800ED24521,MANATDPW,"Ridgefield Street",53.50629,-2.168903,0,0,,
0600MA0471,CHEPAMJ,"Anglesey Drive",53.36056,-2.116291,0,0,,
1800ED28781,MANATJWT,"Hollins Road",53.52256,-2.123327,0,0,,
0600MA0492,CHEPATW,"Hepley Road",53.347009,-2.10308,0,0,,
2500LAA16770,lanpatpd,"Earnshaw Drive",53.697615948,-2.710692031,0,0,,
1800WF41251,MANPMDGA,"Rutland Avenue",53.51889,-2.337373,0,0,,
250GLANBS,,"Lancaster Bus Station",54.050513512,-2.800817383,0,1,,
1800WK03131,MANPMWTG,"Mitchell Street",53.49559,-2.54785,0,0,,
1800NF31351,MANGMWDT,"Brindleheath Road",53.4925,-2.28837,0,0,,
1800WK31921,MANTAJTA,"Astley Park Way",53.50489,-2.438533,0,0,,
1800NC23421,MANDTDAD,"Melrose Gardens",53.56956,-2.344994,0,0,,
0600MA5109,cheadpap,"Vernon Infant School",53.347498,-2.117953,0,0,,
2800S16014A,merajgam,"Dentons Green Lane",53.45903,-2.7511,0,0,,
1800WK11241,MANTJAJW,"Alders Green Road",53.53348,-2.554849,0,0,,
2800S23019A,merapamg,"Keswick Road",53.42979,-3.06253,0,0,,
2500LAA16021,lanwgtd,"Holy Family Church",53.752109695,-2.880875925,0,0,,
2500LAA15773,lanjtdwg,"Horncliffe House",53.681879529,-2.304079805,0,0,,
1800SG09331,MANJDGDM,"Walley Road",53.40125,-2.134706,0,0,,
