stop_id,stop_name,stop_lat,stop_lon,LSOA11CD,LSOA11NM,LADNM,join_method,nearest_dist_m
2800S47181A,Ford View,53.48452,-3.00009,,,,,
1800NB23671,Harpurhey Road,53.510145,-2.219198,,,,,
2500LAA07509,Blea Tarn Place,54.064732086,-2.842925973,E01025173,Lancaster 010D,Lancaster,within,
1800ED08771,Roundthorn Road,53.52863,-2.08376,,,,,
090002113362,Bowder Stone,54.536792633049856,-3.154968559370097,,,,,
1800SG37961,Bents Avenue,53.41677,-2.105837,,,,,
090033103585,Knowefield Avenue,54.90980009941178,-2.9339158335170428,,,,,
1800SJ04671,Humphrey Park Rail Station,53.452587,-2.32867,,,,,
1800SG16621,St James' School,53.36,-2.198435,,,,,
2500RAWT08,Bus station,53.701238137,-2.284725222,E01025373,Rossendale 004C,Rossendale,within,
090033105301,Moorville Drive South,54.916740075566096,-2.9440921987857975,,,,,
2500LAA07713,Smithies Bridge,53.908436229,-2.339014602,E01025349,Ribble Valley 001E,Ribble Valley,within,
250010834,Barracks Rail Station,53.790166214,-2.25893136,E01024907,Burnley 010D,Burnley,within,
9400ZZMASQY1,Salford Quays (Manchester Metrolink),53.47035259267,-2.28406510977,,,,,
1800EB09001,Piccadilly Gardens,53.4817,-2.235138,,,,,
2580LHW0021,Fountain Avenue,53.763420927,-2.463583846,E01012607,Blackburn with Darwen 001A,Blackburn with Darwen,within,
0600MA0110A,Leek Old Road,53.235364,-2.120028,,,,,
090050151736,Moor Terrace,54.20787393465807,-3.2791970005380624,,,,,
2800S41108A,Hartington Road,53.38924,-2.9454,,,,,
1800NC06101,Besses o'th' Barn Metrolink Stop,53.54272,-2.286436,,,,,
2800S20056D,Mount Road,53.37407,-3.02509,,,,,
069000024090,Kent Road,53.384596367,-2.629481618,,,,,
2800S43193A,Woolton Street,53.37481,-2.86712,,,,,
1800ED15801,Bolton Street,53.53656,-2.096028,,,,,
1800NC05851,Schofield Street,53.56402,-2.320188,,,,,
450021305,Rochdale Road White Hart Fold,53.66918605720098,-1.951377542070969,,,,,
090074261607,East End,54.6704574925233,-2.866777563141252,,,,,
090050203284,Ulpha road end,54.28322290270931,-3.230579238506232,,,,,
2800S50020A,Belle Vale Bus Station,53.39046,-2.86052,,,,,
2800S41124A,Prescot Road,53.41284,-2.91426,,,,,
090002042022,The Globe Inn,54.76651813959105,-3.3187239954714607,,,,,
1800ED16551,Cowlishaw Lane,53.570793,-2.098602,,,,,
0610CH1413,Ludlow Road,53.2066578,-2.9126922,,,,,
2800S11014B,Holt Avenue,53.49208,-2.71617,,,,,
1800SB09551,Boundary Lane,53.463055,-2.239383,,,,,
0610CH620,Depot,53.2709504,-2.8260862,,,,,
2800S16050A,Canterbury Street,53.45797,-2.74866,,,,,
2800S42049A,Bedford Street North,53.40334,-2.96482,,,,,
1800SJ10701,Bow Green Road,53.37444,-2.380886,,,,,
0600CO041,Primary School,53.14788,-2.38827,,,,,
3100Y628643,Reaygarth,54.9721861,-2.5815897,,,,,
0690WNA02954,Hinton House,53.427001235,-2.53236162,,,,,
0610CH19018,Parklands Drive,53.2705107,-2.8089387,,,,,
0600CO5027,Albion Lock,53.162474,-2.404342,,,,,
2500DCL2218,Whitehey Road,53.546141562,-2.794461591,E01025523,West Lancashire 011A,West Lancashire,within,
2800S23022B,Kingham Close,53.41537,-3.09026,,,,,
1800NC20801,Chiltern Drive,53.60078,-2.325815,,,,,
1800EH20871,Miller Street,53.49501,-2.092889,,,,,
1800EH48821,King Street,53.46394,-1.989237,,,,,
1800ED45031,Fernlea Vale,53.53268,-2.004759,,,,,
1800SG06961,Tideswell Road,53.36894,-2.115953,,,,,
0600MA6002,King Edward Street,53.261304,-2.128089,,,,,
0610VR450,Sainsbury's,53.2636281,-2.5072118,,,,,
1800NF29171,Victoria Crescent,53.489359,-2.331803,,,,,
1800WF21291,Walkden Town Centre,53.52577,-2.399318,,,,,
9400ZZMAWST2,Weaste (Manchester Metrolink),53.48247380159,-2.30754824641,,,,,
2500DCL3035,Sea View,53.674004197,-2.634607047,E01024950,Chorley 004C,Chorley,within,
2800S60049A,Zetland Street,53.6465,-2.99156,,,,,
090074612968,Queens Head,54.63276905326114,-2.7706094292162313,,,,,
090002590236,Vulcan's Lane,54.638803163489975,-3.5504660006372553,,,,,
2800S64054A,Gores Lane,53.56865,-3.06623,,,,,
2500IMG2370,Hawthorn Bank,53.775118398,-2.375129064,E01025033,Hyndburn 002B,Hyndburn,within,
1800SJ14851,Trafford College,53.40508,-2.348865,,,,,
1800ED19201,Shaw Road,53.55419,-2.105622,,,,,
1800NC05781,Rectory Close,53.56503,-2.30906,,,,,
2800S10022A,Wargrave Road,53.44702,-2.62881,,,,,
069000080166,Dood's Lane,53.356958559,-2.556624407,,,,,
1800NC08651,Greenacre Close,53.64978,-2.30406,,,,,
2500DCL2134,Sunningdale Avenue,54.087262101,-2.809933284,E01025158,Lancaster 003C,Lancaster,within,
1800EB17541,Leighton Street,53.51436,-2.192581,,,,,
2800S29024B,Ryecroft Road,53.32541,-3.08013,,,,,
1800WK46131,Christopher Street,53.538147,-2.613927,,,,,
1800SJ11361,Chapel Drive,53.3635,-2.31204,,,,,
1800SJ47601,Abington Road,53.41754,-2.317611,,,,,
450018572,Warley Wood Avenue,53.713611076576385,-1.927144999304073,,,,,
1800SG39091,Newark Road,53.42785,-2.154581,,,,,
1800SG10581,Vaughan Road,53.418488,-2.172268,,,,,
090079250774,Tourist Information Centre,54.1939602325362,-2.907966497961005,,,,,
2590B0419,Pedders Lane,53.792065848,-3.030449486,E01012729,Blackpool 018B,Blackpool,within,
2500LAA15749,Tong Lane Top,53.703252937,-2.191383606,E01025381,Rossendale 003D,Rossendale,within,
2800S48186A,Speke Boulevard,53.34864,-2.86586,,,,,
1800NF27111,Flint Grove,53.42923,-2.451133,,,,,
1800WA15661,Redcar Road,53.56237,-2.378376,,,,,
2590B0073,Warbreck Hill,53.83393823,-3.051155605,E01012748,Blackpool 006C,Blackpool,within,
2500LAA16562,Rivington Place,53.60962244,-2.673724393,E01024922,Chorley 013A,Chorley,within,
0610EP1263,Crossroads,53.2998353,-2.9578479,,,,,
2800S53001B,Magdalene Square,53.48824,-2.97238,,,,,
2500LA00403,Creswick Avenue,53.775905403,-2.248965313,E01024903,Burnley 014F,Burnley,within,
2500IMG1102,Southport New Road,53.674051709,-2.832258808,E01025533,West Lancashire 001F,West Lancashire,within,
2800S62023A,Leamington Road,53.5997,-3.03409,E01025495,West Lancashire 003B,West Lancashire,nearest,183.70043710712662
2800S60070B,Alexandra Road,53.65428,-2.99484,,,,,
0610EP1006,Outlet Village,53.264628,-2.880582,,,,,
250012095,Birchwood Avenue,53.731605508,-2.774444922,E01025439,South Ribble 010A,South Ribble,within,
2800S15003A,Windsor Road,53.45302,-2.75863,,,,,
1800NC08641,Henry Street,53.65167,-2.303983,,,,,
2800S63002M,Nevill Street,53.64789,-3.00652,,,,,
1800NE20931,Rosefield Crescent,53.61501,-2.136657,,,,,
1800ANIN0E1,Ashton-under-Lyne Interchange,53.490077,-2.096812,,,,,
2800S13025A,Nutgrove Road,53.43571,-2.75808,,,,,
1800WK37331,Regina Crescent,53.50411,-2.481072,,,,,
1800ED24041,Oldham Road,53.53762,-2.023983,,,,,
1800EH45281,Moorlands Crescent,53.516643,-2.035416,,,,,
1800NC35311,Bolton Road,53.564311,-2.351746,,,,,
1800NF30501,Pendleton College,53.49256,-2.306612,,,,,
1800NF30631,Jubilee Street,53.48685,-2.294936,,,,,
1800EDH2531,Thackeray Road,53.553019,-2.090933,,,,,
250012843,Moorland Road End,53.852244439,-2.986427634,E01025545,Wyre 013A,Wyre,within,
2800S55080B,Eastway,53.51539,-2.93508,,,,,
1800WK04241,Billinge Road,53.53727,-2.660685,,,,,
0610CH1336,Plemstall Way,53.2258206,-2.8280781,,,,,
069000011201,Duncan Street,53.400837297,-2.583833465,,,,,
2500NEL0008,Interchange,53.835004854,-2.214595025,E01025224,Pendle 011A,Pendle,within,
090033072158,Post Office,54.9215504992093,-3.0572925512743474,,,,,
1800SJ47691,Northenden Road,53.416318,-2.290686,,,,,
2800S51042A,Sinclair Avenue,53.42361,-2.78975,,,,,
25001651,Station Lane,53.937927991,-2.774514819,E01025548,Wyre 007A,Wyre,within,
2800S47077A,Green Lane,53.4825,-3.00084,,,,,
1800NC06191,Kenmore Way,53.54957,-2.272974,,,,,
2800S47109B,Marmion Avenue,53.46783,-2.97499,,,,,
2800S22031B,Cook Street,53.38844,-3.0315,,,,,
2500553,The Talbot,53.660639929,-2.667410544,E01024970,Chorley 005D,Chorley,within,
1800NC21421,Manley Close,53.63079,-2.31283,,,,,
2500LAA07244,Southport New Road,53.66319141,-2.888841898,E01025531,West Lancashire 002E,West Lancashire,within,
1800WK35691,Dangerous Corner,53.52246,-2.532171,,,,,
1800SG07351,Clover Avenue,53.39087,-2.169814,,,,,
2580DAW0072,Huntington Drive,53.688401675,-2.464651759,E01012616,Blackburn with Darwen 017C,Blackburn with Darwen,within,
1800WK05221,Deanwood Manor,53.549082,-2.698315,,,,,
250020335,Bus Station,53.788264884,-2.239673544,E01024877,Burnley 003D,Burnley,within,
3200YNF10267,The Dalesway PH,53.90051,-1.981107,,,,,
2800S21068B,Westbourne Road,53.41654,-3.06114,,,,,
2800S13109A,Provident Street,53.4512,-2.69278,,,,,
2500DCL3402,Mimosa Close,53.668247972,-2.647052616,E01024919,Chorley 008A,Chorley,within,
2500DCL3402,Mimosa Close,53.668247972,-2.647052616,E01024919,Chorley 008A,Chorley,within,
2500DCL3402,Mimosa Close,53.668247972,-2.647052616,E01024919,Chorley 008A,Chorley,within,
2500DCL3402,Mimosa Close,53.668247972,-2.647052616,E01024919,Chorley 008A,Chorley,within,
1800NF27981,Occupation Road,53.5029,-2.4046,,,,,
090050040038,The Queens Head,54.59753461058965,-3.538928389783219,,,,,
1800WAH1271,Castle Street,53.57551,-2.41295,,,,,
1800EH41191,King George Road,53.44305,-2.075733,,,,,
2580WAT0001,Brookway,53.726754211,-2.506769625,E01012620,Blackburn with Darwen 012D,Blackburn with Darwen,within,
2800S11016B,Fair View,53.49549,-2.70976,,,,,
25001615,Flimby,53.553035558,-2.764160513,E01025482,West Lancashire 010D,West Lancashire,within,
1800NEH2111,Paton Street,53.632988,-2.171814,,,,,
1800EH21251,Tameside College,53.48967,-2.082297,,,,,
2500IMG1284,Pole Street,53.759929374,-2.693435861,E01033224,Preston 017G,Preston,within,
2800S41116A,North Drive,53.424,-2.91514,,,,,
1800WK35181,Leigh Town Hall,53.49684,-2.518916,,,,,
090002104169,Ascona,54.78877633679273,-3.186744223528633,,,,,
2500LAA16341,Manchester Road,53.835748443,-2.215936032,E01025230,Pendle 011D,Pendle,within,
1800EH35561,Cemetery Road Metrolink Stop,53.479958,-2.154951,,,,,
280G00000011,Queen Square Bus Station,53.40739,-2.98242,,,,,
2590B2019,Cotswold Road,53.833211847,-3.03598771,E01012693,Blackpool 005A,Blackpool,within,
2500LAA16110,Chapel Way,53.621088214,-2.654918163,E01024962,Chorley 013E,Chorley,within,
1800WA34251,Newland Drive,53.54792,-2.474174,,,,,
2500LAA07280,Hardacre Lane,53.679037554,-2.636317774,E01024950,Chorley 004C,Chorley,within,
1800WK32731,Borsdane Avenue,53.535313,-2.565723,,,,,
2800S44053C,Marlfield Road,53.42969,-2.90396,,,,,
0600MA6022,Bus Station,53.302435,-2.375518,,,,,
1800NC21111,Limefield Road,53.61351,-2.2933,,,,,
090010020441,Southport Drive,54.107968322547606,-3.259859186652138,,,,,
2800S30049A,Sandy Lane,53.35461,-3.12759,,,,,
2800S15007B,Millbrook Lane,53.4556,-2.77343,,,,,
1800MABS0G1,Manchester Airport The Station,53.36568,-2.272413,,,,,
2800S47033B,Scarisbrick Avenue,53.46743,-3.00012,,,,,
068000000267,Barracks,53.37469,-2.72378,,,,,
2500IMG2124,Northcote Road,53.806209875,-2.445469716,E01025333,Ribble Valley 007C,Ribble Valley,within,
2500IMG1764,Alston Lane RCPS,53.809332506,-2.613521551,E01025316,Ribble Valley 006A,Ribble Valley,within,
0610EP1280,Gordale Garden Centre,53.2743876,-3.0004829,,,,,
2800S10093A,Crow Lane East,53.45524,-2.63339,,,,,
0600MA6010,Sandy Lane,53.267054,-2.178813,,,,,
2500LAA00281,Ruskin Avenue,53.695860461,-2.691988253,E01025422,South Ribble 013B,South Ribble,within,
250011007,High School,54.125213176,-2.761019824,E01025097,Lancaster 001C,Lancaster,within,
2800S41035A,Tynwald Hill,53.42035,-2.92452,,,,,
2800S11091A,Conway Drive,53.49873,-2.70106,,,,,
1800ED08571,Frederick Street,53.52908,-2.12461,,,,,
090079362350,College,54.31756827052638,-2.746580746929427,,,,,
0610VR261,Methodist Church,53.2866262,-2.7134814,,,,,
1800NE17161,Freehold Street,53.609,-2.163464,,,,,
1800ED14341,Milne Street,53.555699,-2.104688,,,,,
1800EB01961,Telfer Road,53.44905,-2.207704,,,,,
0610VR1027,Laburnum Grove,53.2576605,-2.5724674,,,,,
1800ED13611,Bridlepath,53.536587,-2.008326,,,,,
2800S11074B,Avon Road,53.48864,-2.71501,,,,,
1800EH14751,Commercial Brow,53.45785,-2.070217,,,,,
1800WK03841,Marlborough Road,53.52969,-2.473472,,,,,
069000014080,Gatewarth Street,53.383775745,-2.621411129,,,,,
2500DCL2107,Limeburners Arms,54.107120651,-2.758210585,E01025130,Lancaster 002A,Lancaster,within,
940GZZMAANC,Anchorage (Manchester Metrolink),53.47455431327,-2.2861120587,,,,,
1800NF27171,Albert Street,53.43033,-2.434213,,,,,
090033372413,Church,54.92737076102251,-2.9242891002093803,,,,,
2800S13102A,Lansbury Avenue,53.44863,-2.70358,,,,,
2500DCL2154,Elmsdale Close,54.058629959,-2.805465032,E01025151,Lancaster 011C,Lancaster,within,
1800WF41101,Shap Drive,53.51719,-2.385619,,,,,
090033101852,MacDonalds,54.9269694212148,-2.948389007309602,,,,,
2800S28073B,Kilburn Avenue,53.31985,-2.97184,,,,,
090079361104,Queen Katherine School,54.33884532537953,-2.7342310702550736,,,,,
1800WA14101,Markland Hill,53.58609,-2.478936,,,,,
1800WK23311,Scot Lane,53.55808,-2.662262,,,,,
1800SJ00981,Old Hall Road,53.4555,-2.331689,,,,,
1800SG36161,Hawk Green,53.38251,-2.062515,,,,,
069000011560,Hilden Place,53.40605565,-2.571675706,,,,,
0610VR19054,The Nursery,53.2518922,-2.5371537,,,,,
2800S46131A,Clanfield Road,53.44222,-2.91213,,,,,
2800S46081A,Harrison Drive,53.45107,-2.97626,,,,,
0610CH2347,Willoway Road,53.1933472,-2.8554567,,,,,
1800SG08291,Buxton Lane,53.3913,-2.142088,,,,,
280G00000007,Huyton Bus Station,53.40973,-2.83836,,,,,
1800SB33741,Withington Community Hosp,53.42586,-2.243527,,,,,
2500B0725,Lincoln Avenue,53.883499954,-3.033032096,E01025554,Wyre 008A,Wyre,within,
0610VR078,Verdin Close,53.2211717,-2.5118469,,,,,
1800NB41421,Fairy Lane,53.49683,-2.253175,,,,,
1800WK37671,Garton Drive,53.47982,-2.57246,,,,,
2500ACC0011,Bus Station,53.753734364,-2.366885281,E01025036,Hyndburn 008B,Hyndburn,within,
069000012870,Pearson Avenue,53.377640165,-2.572136711,,,,,
090010021164,Holiday Inn,54.11104328758256,-3.2275838917824444,,,,,
2800S15035A,Constance Street,53.44895,-2.7605,,,,,
1800NC41901,St Margaret's Cross,53.53623,-2.270339,,,,,
1800NE03191,Thornham Lane,53.57413,-2.175365,,,,,
090002515440,The Paddocks,54.84470956458858,-3.0545811462099595,,,,,
1800SGH2311,Orrishmere Road,53.383048,-2.200482,,,,,
090002444248,Village Centre,54.73830250203436,-3.4124792882995623,,,,,
1800NC05651,Croft Lane,53.56889,-2.287806,,,,,
1800EB05931,Legh Street,53.464437,-2.223345,,,,,
0600CR455,Travellers Rest,53.132519,-2.628839,,,,,
250010148,Noel Gate,53.547809218,-2.913935625,E01025475,West Lancashire 012C,West Lancashire,within,
2800S61049C,Guildford Road,53.61101,-3.01597,E01025495,West Lancashire 003B,West Lancashire,nearest,44.087026397296015
1800SJ04481,Ashlands,53.42637,-2.33244,,,,,
1800WA11871,Winster Drive,53.58757,-2.382242,,,,,
1800EH21271,Tameside General Hospital,53.49197,-2.07386,,,,,
2800S14074A,Norcliffe Road,53.41983,-2.77248,,,,,
2800S45001A,Waldgrave Road,53.40595,-2.90116,,,,,
090050301999,Pelican Garage,54.559092082976235,-3.5788024663028564,,,,,
1800SG16001,Hazel Grove High School,53.36991,-2.135283,,,,,
1800EB02811,Belle Vue,53.46193,-2.18242,,,,,
090074030099,Police Station,54.57779660663647,-2.488905357205876,,,,,
2800S43002C,Ashbourne Road,53.37523,-2.93914,,,,,
0610CH1146,Mill Close,53.2130018,-2.8880289,,,,,
2500IMG2094,Walmsley Close,53.754106651,-2.389865056,E01025046,Hyndburn 005C,Hyndburn,within,
090050030316,The Square High Street,54.5214236671406,-3.515576489887291,,,,,
2800S17042A,Red Cat Lane,53.49318,-2.75048,,,,,
1800NE01591,Phoenix Street,53.62572,-2.181854,,,,,
1800EH30141,Dawson Street,53.44653,-2.072487,,,,,
0610VR17810,Drum & Monkey,53.2959744,-2.5289298,,,,,
068000000250,Burnsall Drive,53.38122,-2.76699,,,,,
0600MA0151,Fence Avenue,53.259354,-2.117423,,,,,
2590BTA01332,Norfolk Road,53.804448569,-3.011301418,E01012714,Blackpool 014E,Blackpool,within,
1800NF27071,Cumberland Avenue,53.42273,-2.445512,,,,,
1800SBH1351,Riverton Road,53.403098,-2.232237,,,,,
680000163222,Cross Keys,55.0761557,-2.9536066,,,,,
1800WK31931,Kennedy Road,53.50397,-2.441705,,,,,
1800WK31761,Lindale Close,53.50624,-2.432908,,,,,
1800WK00201,Barrowdale Road,53.47456,-2.592589,,,,,
2800S51064B,Poplar Way,53.41054,-2.82405,,,,,
2500LA00225,Skerton Bridge,54.052941944,-2.795823346,E01025093,Lancaster 014A,Lancaster,within,
090033102505,Boston Avenue,54.87943575873722,-2.9313429773077813,,,,,
2580BLA0052,Galligreaves Way,53.741693856,-2.4913481,E01012655,Blackburn with Darwen 006E,Blackburn with Darwen,within,
1800SG07851,Worrall Street,53.40071,-2.167055,,,,,
0610VR080,Industrial Estate Roundabout,53.2085637,-2.498296,,,,,
0610CH1213,Dunham Arms,53.2490583,-2.7949255,,,,,
1800ED00891,Oldham College,53.54179,-2.119716,,,,,
2800S53017B,Woodland Road,53.48963,-2.91357,,,,,
2800S55026A,Rosslyn Avenue,53.50948,-2.94913,,,,,
090074664333,West End,54.616444288637865,-3.059028287347358,,,,,
1000DTMT3508,Tom Lane,53.316858,-1.947619,,,,,
2500856,Tomlinson Road,54.039796813,-2.894935769,E01025124,Lancaster 016F,Lancaster,within,
0600CR101,Middlewich Street,53.111036,-2.438144,,,,,
2800S60019C,Rufford Road,53.67555,-2.94894,,,,,
1800EB11851,Gardener's Arms,53.5251,-2.176671,,,,,
2800S61048A,Central Avenue,53.6144,-3.01245,E01025495,West Lancashire 003B,West Lancashire,nearest,56.79610289882902
1800WA34651,Lostock Lane,53.56554,-2.54091,,,,,
0610CH1364,Demage Lane,53.2181841,-2.8898285,,,,,
0600CR009,Old Park Road,53.085076,-2.386237,,,,,
2500ACC0008,Bus Station,53.753921574,-2.367387391,E01025036,Hyndburn 008B,Hyndburn,within,
090002583269,School House,54.84694690519254,-3.1759453690532524,,,,,
1800EDH5151,Cumberland Drive,53.554545,-2.122711,,,,,
2800S24001A,Withens Lane,53.42288,-3.03757,,,,,
1800NC22361,Moyse Avenue,53.6033,-2.33785,,,,,
090079360964,Rail Station car park,54.30379682222686,-2.721927535747885,,,,,
2500LAA16808,The Meadows,53.799889707,-2.261678575,E01024913,Burnley 005D,Burnley,within,
1800NB15131,Wroxham Road,53.528091,-2.226741,,,,,
1800NE10011,Bank Top Street,53.59649,-2.229036,,,,,
2500LAA07260,Venables Avenue,53.860901762,-2.154411162,E01025206,Pendle 004B,Pendle,within,
1800WA13601,Lakenheath Drive,53.609653,-2.421736,,,,,
1800HEBS0F1,Hyde Bus Station,53.45292,-2.08058,,,,,
090002590318,Derwent Meadows,54.64825470753916,-3.519549301927674,,,,,
090079613959,Catholes Road end,54.31134035885741,-2.533003696145696,,,,,
0600MA19043,Broadwalk,53.285484,-2.151275,,,,,
2500IMG2119,Percy Street,53.75082708,-2.412369718,E01025081,Hyndburn 005D,Hyndburn,within,
090002322355,Kingside Hill Farm,54.85014186382639,-3.3123236861405547,,,,,
2590B1129,Waterloo Road South,53.797763778,-3.055837641,E01012751,Blackpool 013D,Blackpool,within,
1800SG10261,Longford Road West,53.44609,-2.16889,,,,,
2800S21037A,Norwood Road,53.40929,-3.04168,,,,,
090079734255,Park Road,54.37295889287108,-2.9005058531960604,,,,,
090033103982,Exit,54.9194383951574,-2.944951075044593,,,,,
2800S52016A,Rowlings Way,53.4749,-2.87707,,,,,
1800WKH1031,Arlington Drive,53.47589,-2.54044,,,,,
1800SJ01871,Vale Road,53.392979,-2.327218,,,,,
2580WTS0009,Asda,53.74047299,-2.479887143,E01012631,Blackburn with Darwen 006B,Blackburn with Darwen,within,
25001930,Tesco,53.690413537,-2.698183403,E01025435,South Ribble 015C,South Ribble,within,
2500DCL2132,Greenwood Avenue,54.093296246,-2.795968899,E01025089,Lancaster 003A,Lancaster,within,
2500IMG1594,Roundell Road,53.922176209,-2.183172625,E01025192,Pendle 001B,Pendle,within,
250014895,Ripon Street,53.76980691,-2.713428434,E01025313,Preston 012F,Preston,within,
2800S20025A,Waverley Grove,53.37331,-3.03654,,,,,
250010793,School Lane,53.687798566,-2.565174816,E01024980,Chorley 002D,Chorley,within,
1800NF40511,Pendleton Church,53.492,-2.284828,,,,,
2800S42051D,Adelphi Hotel,53.40515,-2.97679,,,,,
0610EP1011,David Lloyd Leisure Centre,53.2641244,-2.8902275,,,,,
1800EB05231,Monsall Road,53.502527,-2.204545,,,,,
2800S46055A,Copplehouse Lane,53.46806,-2.91474,,,,,
0600CR029,Stalbridge Road,53.09123,-2.441481,,,,,
1800SG40241,Langham Road,53.41152,-2.183435,,,,,
2800S54085A,Mill Close,53.49717,-3.0257,,,,,
090050092038,Hardingill,54.41956833129353,-3.4424909578556084,,,,,
1800NF29461,Worsley Road,53.50414,-2.355513,,,,,
1800NE03031,Schofield Close,53.562953,-2.193645,,,,,
1800EB20461,Moorway Drive,53.52913,-2.188802,,,,,
0690WNA02893,The Boulevard,53.399907963,-2.643935495,,,,,
2500IMG689,Brookfields Farm,53.68718986,-2.914014447,E01025508,West Lancashire 002B,West Lancashire,within,
090074145153,Village,54.60570187764573,-2.7192266546464894,,,,,
2590B01600,Talbot Road,53.820438113,-3.049055472,E01012737,Blackpool 010E,Blackpool,within,
2800S28009A,Eastham Rake,53.31218,-2.9657,,,,,
1800SJ02411,Moss Vale Hotel,53.45739,-2.343029,,,,,
3100Y781646,Memorial,54.9755556,-2.3428512,,,,,
2800S55025B,Ormonde Avenue,53.50677,-2.94686,,,,,
25001671,Cala Gran,53.897621291,-3.021388226,E01025557,Wyre 005A,Wyre,within,
2800S41069D,Hall Lane,53.40737,-2.95728,,,,,
2500DCL3028,Oakwood Gardens,54.021837264,-2.794115009,E01025142,Lancaster 019D,Lancaster,within,
2500IMG1761,Stanley Club,53.600586299,-2.844171999,E01025483,West Lancashire 004A,West Lancashire,within,
1800WF41221,Lawn Drive,53.50609,-2.342156,,,,,
2590BTA01302,Faraday Way,53.851138596,-3.02136557,E01012704,Blackpool 002C,Blackpool,within,
0610CH513,Level Crossing,53.1540312,-2.9340515,,,,,
1800SG07141,Rutters Lane,53.376298,-2.135461,,,,,
5120WDB21645,Deeside College,53.226488867,-3.076285914,,,,,
090079090809,Ford Bridge,54.35449315466579,-2.7616521416875557,,,,,
2500LA00115,West End Lane,53.746881119,-2.908213182,E01025029,Fylde 007D,Fylde,within,
068000000472,ST MARYS CHURCH,53.34836,-2.73291,,,,,
2800S15022A,Swinburne Road,53.46189,-2.75773,,,,,
2590B0186,Glenfield Avenue,53.856666515,-3.031337033,E01012703,Blackpool 002B,Blackpool,within,
1800WK06291,Rushdene,53.530359,-2.643191,,,,,
090074312975,Troutbeck Inn,54.636516595960515,-2.947936461643071,,,,,
2580MRG0002,Baden Terrace,53.729574117,-2.494435203,E01012593,Blackburn with Darwen 013A,Blackburn with Darwen,within,
25001730,Booths,53.846373597,-2.993144751,E01025598,Wyre 013E,Wyre,within,
9400ZZMAFIR1,Firswood (Manchester Metrolink),53.45120398321,-2.27774841815,,,,,
2800S40001C,Millers Bridge,53.44445,-2.99934,,,,,
2800S16008A,Mill Street,53.45572,-2.7408,,,,,
1800WA15841,Hulton Heys Way,53.538471,-2.456304,,,,,
2500DCL5750,Wilton Street,53.848769519,-2.217264736,E01025176,Pendle 008C,Pendle,within,
450018558,Cote Hill,53.71997495974034,-1.902266864473672,,,,,
2800S15063B,Greenburn Avenue,53.48047,-2.72348,,,,,
2580LHW0001,Benson Street,53.760641022,-2.464250961,E01012606,Blackburn with Darwen 003E,Blackburn with Darwen,within,
2800S14085A,Chatsworth Road,53.41944,-2.77455,,,,,
069000012985,Sandy Lane,53.370514643,-2.575347692,,,,,
090033104080,Stanhope Road,54.88971115994231,-2.94715469559012,,,,,
1800SB45961,Connell Road,53.39648,-2.283903,,,,,
090079732089,St Martins Church,54.363865796996265,-2.9204682004631763,,,,,
1800NE33331,Joy Street,53.62772,-2.155251,,,,,
2500LAA07357,Mad Hunter,53.867363494,-2.815775542,E01025562,Wyre 009B,Wyre,within,
090074694366,road end,54.53810487743596,-2.383241530359268,,,,,
090002574497,Stagecoach Depot,54.615898071400025,-3.517460343149139,,,,,
2800S40116A,Delf Lane,53.44734,-2.96508,,,,,
2590B1033,Bispham,53.850167531,-3.053112854,E01012669,Blackpool 003D,Blackpool,within,
1800NC41571,King's Road,53.51835,-2.271627,,,,,
2800S48014A,Camberley Drive,53.368,-2.85279,,,,,
069000029070,Rixton Old Farm,53.402473988,-2.483112511,,,,,
1800ED13571,Central Avenue,53.5341,-2.002723,,,,,
090002590189,Methodist Church,54.615468793115326,-3.5625095921329684,,,,,
2500LAA00017,Hawkshead Drive,54.062922875,-2.854760917,E01025170,Lancaster 010A,Lancaster,within,
1800WKH5061,Sherwood Way,53.51996,-2.60044,,,,,
1800NF02471,Brookhouse Avenue,53.47556,-2.374906,,,,,
2500IMG2506,Oaklands,53.756446821,-2.195417374,E01024870,Burnley 009D,Burnley,within,
1800NE08461,Taylor Street,53.548814,-2.19328,,,,,
0600CO226,South Bank Grove,53.16267,-2.199691,,,,,
0690WNA02961,ASDA Omega,53.413731045,-2.65741394,,,,,
250020134,Meadows Ave,53.873767073,-3.020259143,E01025602,Wyre 010D,Wyre,within,
2500IMG505,Reta Drive,53.882901731,-3.011460153,E01025541,Wyre 011A,Wyre,within,
1800WK21671,Hornby Street,53.55356,-2.634946,,,,,
250011874,Railway Inn,53.783731607,-2.31489368,E01024887,Burnley 011B,Burnley,within,
2800S52072B,Tithebarn Road,53.45649,-2.85327,,,,,
1800EH45491,Fir Tree Farm,53.526096,-2.049997,,,,,
1800NC21411,Rowlands Road,53.62989,-2.30967,,,,,
0600CR063,Beech Drive,53.089469,-2.471475,,,,,
2800S13088A,Dunedin Street,53.43533,-2.75368,,,,,
1800EH38681,Gair Street,53.457941,-2.08145,,,,,
2500DCL5743,Trawden Arms,53.84546593,-2.135112373,E01025180,Pendle 006C,Pendle,within,
1800EH37691,Porlock Avenue,53.44918,-2.041413,,,,,
090002111415,Calfclose Bay,54.58202969230899,-3.12985143035119,,,,,
1800EH06511,Clarendon Street,53.452669,-2.078865,,,,,
1800ED04641,Mare & Foal,53.50724,-2.16066,,,,,
